a_r_contact,a_u_contact,a_i_contact,b_r_contact,b_u_contact,b_i_contact,c_r_contact,c_u_contact,c_i_contact,a_time_arc,b_time_arc,c_time_arc,a_energy,b_energy,c_energy,a_arc_power,b_arc_power,c_arc_power,a_is_reburn,b_is_reburn,c_is_reburn,a_energy_sum,b_energy_sum,c_energy_sum,rul,a_high_energy_rate,b_high_energy_rate,c_high_energy_rate,arc_reburn_rate
0.014487528968807917,3.1687913626491717,218.72545480127593,0.016048799861648613,3.5494394289802997,221.1654117179379,0.022749260578050278,5.03312795188042,221.24358436232671,2.0121951219512195,0.8536585365853658,1.920731707317073,23.817033814999995,4.332375433749999,19.895611060945118,11836.344077757572,5075.068365249999,10358.349885698412,0,0,0,190.54534414929876,153.4561434391768,145.94924938631098,0.9934834123222749,0.16,0.12,0.07,0.07666666666666666
0.013827569286520533,2.878904685813686,208.20034426586574,0.016919550279521918,3.560198654569714,210.4192248465786,0.02255186205221577,4.700653977373786,208.4375102370732,0.7926829268292683,1.951219512195122,1.8902439024390243,3.788217265914634,17.84084057560975,19.666597533414638,4778.981781615384,9143.430794999997,10404.26450154839,0,0,0,194.33356141521338,171.29698401478655,165.6158469197256,0.9928909952606635,0.16,0.12,0.07,0.07666666666666666
0.014110820357481232,3.0880281685891386,218.84115100026324,0.016908373002304394,3.7401606924034714,221.2016905407596,0.021488668911091417,4.724576641351054,219.8636249131492,1.524390243902439,1.4634146341463414,0.09146341463414634,12.902381655091466,12.423963120762192,0.027279015396341463,8463.96236574,8489.708132520831,298.2505683333333,0,0,0,207.23594307030484,183.72094713554873,165.64312593512196,0.9922985781990521,0.16,0.12,0.07,0.07666666666666666
0.013195916278706277,2.9071679440651508,220.30815311827428,0.016264705752861163,3.6201947081614265,222.57978491400556,0.021632189579756083,4.792361723618116,221.53844879867927,0.6707317073170731,1.8902439024390243,1.798780487804878,2.5596527469207317,17.700925104115854,16.392758674329265,3816.2095499545458,9364.36037766129,9113.262449457625,0,0,0,209.79559581722557,201.4218722396646,182.03588460945122,0.9917061611374408,0.16,0.12,0.07,0.07666666666666666
0.014186348140656026,3.127355468283067,220.4482391998063,0.017341347342753527,3.8618398367876416,222.69548959824036,0.021123364118701686,4.6808969055086,221.59807875320115,2.164634146341464,0.9146341463414633,1.9817073170731707,24.63054464716463,4.804825623414633,18.173679056402445,11378.617808830983,5253.276014933333,9170.71804692308,0,0,0,234.42614046439022,206.22669786307924,200.20956366585366,0.9911137440758294,0.16,0.12,0.07,0.07666666666666666
0.013767987731763706,3.015706381596193,219.03755583967794,0.016491287455057246,3.6491770969630934,221.2790909689729,0.0214169085247735,4.712187636862522,220.02184075315122,0.27439024390243905,1.524390243902439,1.4634146341463414,0.3564976942073171,13.472824153567077,10.827141669756102,1299.236041111111,8838.172644740001,7398.54680766667,0,0,0,234.78263815859754,219.6995220166463,211.03670533560978,0.990521327014218,0.16,0.12,0.07,0.07666666666666666
0.01411947124363476,3.0585258507980604,216.6175912697073,0.01696763754488075,3.7206121378074335,219.27696934626988,0.021435788166793944,4.669506959519388,217.83696140237544,0.8536585365853658,1.9817073170731707,1.951219512195122,4.367657859908537,19.122690038262206,23.0802280610061,5116.399207321429,9649.603588538466,11828.616881265627,0,0,0,239.15029601850608,238.8222120549085,234.11693339661588,0.9899289099526066,0.16,0.12,0.07,0.07666666666666666
0.013865340635844037,3.0476999155100564,219.8070711390446,0.0166149653650935,3.694664562582102,222.36968187392372,0.02254231548797356,4.99719134964832,221.68048141790703,2.1341463414634148,0.8536585365853658,1.9817073170731707,24.533028147408537,4.50872378222561,18.34473646777439,11495.476046214286,5281.647859178572,9257.036248353845,0,0,0,263.6833241659146,243.33093583713412,252.46166986439027,0.9893364928909952,0.16,0.12,0.07,0.07666666666666666
0.014403591442213554,3.1839281061292826,221.05098710297588,0.016194566866491414,3.6219152184997365,223.6500209211481,0.021487424176449065,4.778269740188386,222.3751763333983,1.7073170731707317,1.7073170731707317,0.3048780487804878,15.001783983048776,15.883618175792682,0.5231986951219514,8786.759190071427,9303.262074392856,1716.0917200000006,0,0,0,278.68510814896337,259.2145540129268,252.98486855951222,0.9887440758293838,0.16,0.12,0.07,0.07666666666666666
0.013717271655286854,2.976718227343663,217.00512333269924,0.01831833065223615,4.023488563423537,219.64275237778733,0.021409491511825172,4.672960356133999,218.2658263300167,2.957317073170732,2.9878048780487805,1.8597560975609755,32.18823729960367,38.15486137743902,19.768486247317064,10884.269932237117,12770.198501836732,10629.612277245897,1,0,0,310.873345448567,297.3694153903658,272.7533548068293,0.9881516587677726,0.16,0.12,0.07,0.07666666666666666
0.014190639274125245,3.130102576593936,220.5751633967093,0.015838172059312518,3.5299007202752875,222.8729873028358,0.022115521596171674,4.908510066201351,221.9486456539665,1.8292682926829267,0.5182926829268293,1.646341463414634,20.941148862256092,1.7201634319817072,14.286207504085366,11447.828044699998,3318.9035628823526,8677.548261740742,0,0,0,331.81449431082314,299.0895788223475,287.0395623109147,0.9875592417061612,0.16,0.12,0.07,0.07666666666666666
0.013839528043214849,3.057162916823373,220.90080725854077,0.016473762297044076,3.6776077095035578,223.24030438167964,0.021084755623672995,4.6842545853102395,222.1630958838799,3.079268292682927,3.079268292682927,1.8292682926829267,33.68046655667681,41.54442378085366,19.559229263810973,10937.81488177227,13491.654455564358,10692.378664216665,1,0,0,365.49496086749997,340.63400260320117,306.5987915747256,0.9869668246445498,0.16,0.12,0.07,0.07666666666666666
0.014352800076703736,3.1084632312446594,216.5753870068919,0.01711887639289941,3.7616566762531636,219.73735833582094,0.020761404127739753,4.525202494916664,217.96225665057236,1.951219512195122,0.7012195121951219,1.8597560975609755,20.484702855579265,2.8572123752743903,17.96291526262195,10498.410213484372,4074.6333003913046,9658.747878918033,0,0,0,385.9796637230792,343.49121497847557,324.5617068373476,0.9863744075829384,0.16,0.12,0.07,0.07666666666666666
0.014177145923177986,3.1115919711620283,219.47943457892586,0.016113636572655736,3.57900178192188,222.11012180796715,0.02173705698269676,4.811449698895333,221.3477980356479,1.7073170731707317,1.6768292682926829,1.6219512195121948,16.07958987280488,16.417780662073163,15.350601188178354,9418.045496928573,9790.96737665454,8489.651233111132,0,0,0,402.0592535958841,359.9089956405487,339.91230802552593,0.985781990521327,0.16,0.12,0.07,0.07666666666666666
0.01410649524002786,3.107501296862158,220.28868574275438,0.016270887152681407,3.623354279531606,222.68941118766745,0.022455226587944997,4.976448626781955,221.61649570944624,2.225609756097561,0.975609756097561,2.103658536585366,26.133479931646338,6.2436642067378045,19.83016598743902,11742.166325452054,6399.75581190625,9426.513686782606,0,0,0,428.19273352753044,366.1526598472865,359.742474012965,0.9851895734597157,0.16,0.12,0.07,0.07666666666666666
0.012389682573626144,2.679198145901119,216.24429277989051,0.01567101906273803,3.429763701773053,218.86028522090297,0.022471779356383854,4.896027566813731,217.8744944566596,1.6646341463414633,1.6158536585365852,1.524390243902439,16.223875325071642,14.946846921432927,11.964312013567078,8436.012051105605,9250.124132509434,7848.588680900003,0,0,0,444.41660885260205,381.09950676871944,371.70678602653203,0.9845971563981043,0.16,0.12,0.07,0.07666666666666666
0.013725333477224776,3.022691479459986,220.22717950538026,0.016041671619205392,3.573537516243533,222.76590626410945,0.02233755778051947,4.95211871677164,221.69472443806595,2.103658536585366,2.073170731707317,0.823170731707317,20.13416560560976,24.509539618231706,4.343850855731706,9571.0236502029,11822.248521735293,5276.974372888887,0,0,0,464.55077445821183,405.60904638695115,376.05063688226375,0.9840047393364929,0.16,0.12,0.07,0.07666666666666666
0.012511273626923823,2.755869888982425,220.27093093479223,0.0181098581254651,4.0320458374130626,222.64370098755322,0.0216773061296935,4.8041250405250695,221.62002103870256,2.8353658536585367,1.7378048780487805,2.6829268292682924,36.24769283740855,17.289591574542676,28.930096786768296,12784.132527602156,9949.0983095614,10783.036075068183,0,0,1,500.7984672956204,422.8986379614938,404.980733669032,0.9834123222748815,0.16,0.12,0.07,0.07666666666666666
0.014812434561544545,3.2045270587092882,216.34033523623148,0.017726949400414364,3.88022914271825,218.88871317179652,0.020551220289139093,4.478993501893032,217.94294639818006,2.774390243902439,1.4939024390243902,2.5914634146341466,34.497803714847564,16.609838121768295,28.670633465426825,12434.373207109891,11118.422252938777,11063.491501952938,1,1,1,535.296271010468,439.5084760832621,433.65136713445884,0.9828199052132701,0.16,0.12,0.07,0.07666666666666666
0.013109845419381313,2.877175652441122,219.46678701394657,0.01486721764490006,3.2974316823855503,221.79211747240927,0.025007200857258435,5.517451916419391,220.6345263475552,2.8963414634146343,2.8963414634146343,1.646341463414634,32.07076396768292,37.55790128859757,16.080785159146338,11072.853243578946,12967.359602800003,9767.58802259259,1,0,0,567.367034978151,477.0663773718597,449.73215229360517,0.9822274881516587,0.16,0.12,0.07,0.07666666666666666
0.01365929192744523,3.005451972665675,220.02985137369416,0.0154289672594407,3.4349432382500873,222.629498169964,0.0234973450503351,5.203804674466558,221.4635169768827,2.0121951219512195,0.7926829268292683,1.8597560975609755,22.320729179146333,3.5491288384451214,17.402266113780485,11092.726016303026,4477.362534653845,9357.284074295081,0,0,0,589.6877641572974,480.61550621030483,467.1344184073856,0.9816350710900474,0.16,0.12,0.07,0.07666666666666666
0.013532458275003293,2.937473598179225,217.06873492491962,0.015420368787280841,3.3786741645207514,219.10462785478762,0.022005123502383483,4.8038306636475,218.30509895239507,0.5487804878048781,1.7378048780487805,1.6768292682926829,1.5925108633841465,15.592741001981707,16.396704552652437,2901.908684388889,8972.664997631578,9778.3983514,0,0,0,591.2802750206815,496.20824721228655,483.53112296003803,0.981042654028436,0.16,0.12,0.07,0.07666666666666666
0.013209808174779751,2.8903907296419273,218.80641197805426,0.015253412940477142,3.3707025714233523,220.9802215790477,0.02153696263830258,4.76928778592779,221.4466295003833,0.5792682926829268,1.7682926829268293,1.7073170731707317,2.0629392970731706,16.843551916585362,18.310915646158538,3561.284681263158,9525.31901489655,10724.964878464287,0,0,0,593.3432143177547,513.051799128872,501.8420386061966,0.9804502369668247,0.16,0.12,0.07,0.07666666666666666
0.014164098621272282,3.1210637337292555,220.350324943509,0.016549460565991537,3.6889535135319873,222.9047586670369,0.022212771877467157,4.926282187918185,221.77701257155803,2.530487804878049,2.4695121951219514,1.2804878048780488,26.603293278871952,30.809720737103657,10.76857626210366,10513.108669240964,12476.03506391358,8409.745271357144,1,0,1,619.9465075966267,543.8615198659757,512.6106148683002,0.9798578199052133,0.16,0.12,0.07,0.07666666666666666
0.013190292535178045,2.8527140463074794,216.27375122268077,0.016593076124057794,3.6319515842037315,218.8835606520165,0.022207972776354543,4.835257451263584,217.72619680134963,1.9414634146341467,1.524390243902439,1.4634146341463414,20.507545588970043,13.248064423475611,12.56266632393293,9268.622295945957,8690.730261800001,8584.488654687502,0,0,0,640.4540531855968,557.1095842894513,525.1732811922332,0.9792654028436019,0.16,0.12,0.07,0.07666666666666666
0.015444412672019991,3.386800758828308,219.28970889026007,0.016292683010595315,3.6102733753830876,221.58863417616894,0.020540519657875306,4.532809182504819,220.67646086874552,1.5853658536585367,1.5853658536585367,1.6939024390243897,14.103724382103652,13.675288768262194,16.248185876318978,8896.195379480765,8625.951376903844,8968.465177145394,0,0,0,654.5577775677004,570.7848730577135,541.4214670685521,0.9786729857819905,0.16,0.12,0.07,0.07666666666666666
0.014863785723208336,3.2697471507748097,219.98077822592813,0.017613067957588192,3.9137586109774336,222.20765969913148,0.023143605437697976,5.120964440903687,221.26908681921657,1.9958536585365856,1.6768292682926829,1.5853658536585367,20.988756970455132,16.048658553140246,12.980749990853658,9542.97048722019,9570.836373509092,8187.857686538461,0,0,0,675.5465345381556,586.8335316108538,554.4022170594058,0.9780805687203792,0.16,0.12,0.07,0.07666666666666666
0.014437064874973302,3.1185726919538035,216.01154521095623,0.0164644605676189,3.597988519992803,218.53060446262447,0.022338591688502447,4.863463659779931,217.7157686392168,2.0529634146341467,1.646341463414634,1.6158536585365852,21.819811925982464,14.947328188323171,15.256301708597563,9764.299051215126,9079.117862537038,9441.63577437736,0,0,0,697.366346464138,601.7808597991769,569.6585187680033,0.9774881516587678,0.16,0.12,0.07,0.07666666666666666
0.01386301726665767,3.051334346642465,220.10607705014652,0.016542196316560353,3.6794989665713995,222.43110262739793,0.021505655007436585,4.763455073788353,221.49779079693994,3.9634146341463414,2.6219512195121952,3.902439024390244,53.36443143932927,32.464289993993894,45.015131761676834,13464.256547769231,12381.729207011624,11535.127513929689,1,0,1,750.7307779034672,634.2451497931709,614.6736505296801,0.9768957345971564,0.16,0.12,0.07,0.07666666666666666
0.013805055284588346,3.0397502249362525,220.19109393424606,0.016114060621826243,3.5808572674710177,222.21942386271047,0.022946860899880628,5.080397341744049,221.39835875200157,1.524390243902439,1.5548780487804879,1.8487195121951217,14.502634634207316,13.56220818185976,18.084439098508405,9513.72832004,8722.361340490197,9365.104901880628,0,0,0,765.2334125376746,647.8073579750306,632.7580896281885,0.976303317535545,0.16,0.12,0.07,0.07666666666666666
0.01454662102695774,3.1460738023765438,216.2752295908618,0.017359965671621198,3.7871672579911224,218.15522735635972,0.022009706113293198,4.763927004583507,216.44664313378715,1.7378048780487805,1.707317073170732,1.6158536585365852,16.56760491692073,17.52189712923323,14.802786257073167,9533.639320614033,9235.263768014553,9160.969608150941,0,0,0,781.8010174545952,665.3292551042639,647.5608758852617,0.9757109004739336,0.16,0.12,0.07,0.07666666666666666
0.013415462326724852,2.9636768320786926,220.91499792554833,0.016587730162585433,3.7023466139733605,223.1979045767343,0.021688693556576155,4.825795886690607,222.502838822553,1.7682926829268293,1.798780487804878,1.846643292682927,15.91732758359757,20.238056140365853,18.026065678717366,9001.523185206901,11250.987142440677,9326.050600432876,0,0,0,797.7183450381929,685.5673112446298,665.586941563979,0.9751184834123223,0.16,0.12,0.07,0.07666666666666666
0.013751539292854874,3.0431840989332204,221.29770596040984,0.015782822822366562,3.529090873723714,223.6032751202451,0.022456637543335965,5.00121423906235,222.70539075189672,2.6524390243902443,1.4939024390243902,2.5609756097560976,33.13980301091465,14.682967990640241,27.574032775365847,12494.086652390808,9828.598981489795,10767.003274190472,0,0,1,830.8581480491075,700.25027923527,693.1609743393449,0.9745260663507109,0.16,0.12,0.07,0.07666666666666666
0.014049178192039062,3.0646550181056265,218.13767155734467,0.016571169561858657,3.6548538007696014,220.55496970967357,0.020410335031283793,4.476213202585417,219.31110859888065,3.841463414634146,2.5,3.719512195121951,51.966426014847585,32.89371378030488,42.19033956640246,13527.768041960324,13157.485512121952,11342.97653916394,1,0,1,882.8245740639551,733.1439930155749,735.3513139057474,0.9739336492890995,0.16,0.12,0.07,0.07666666666666666
0.013891378098485745,3.0806146156246164,221.76450700455877,0.01692193638159499,3.7909411681006078,224.02525825731118,0.020382916534504834,4.548434373496006,223.14934007585592,0.5182926829268293,1.7682926829268293,1.7073170731707317,1.4965019179268293,17.37323600917683,16.862570526036585,2887.3684063529413,9824.864501741378,9876.648450964285,0,0,0,884.3210759818819,750.5172290247517,752.213884431784,0.9733412322274881,0.16,0.12,0.07,0.07666666666666666
0.013454156765930946,2.987581313537759,222.05637748350085,0.017400143477939552,3.9056166318521335,224.45887511236884,0.021580207003168577,4.822445640958536,223.46614377936535,0.6707317073170731,1.8902439024390243,1.798780487804878,2.6558040641768295,19.643976331036583,17.24377315628049,3959.562422954546,10392.297155774193,9586.368805525424,0,0,0,886.9768800460587,770.1612053557883,769.4576575880644,0.9727488151658767,0.16,0.12,0.07,0.07666666666666666
0.014518583791404837,3.173533206853206,218.5842126510971,0.017038800044369064,3.7676655630509464,221.12270542760868,0.021571308364832665,4.743407645353706,219.89429501118263,0.6402439024390244,1.8902439024390243,1.7682926829268293,2.498841345701219,19.27043070286585,17.133679388841465,3902.952197095237,10194.679468612901,9689.391102655172,0,0,0,889.4757213917599,789.4316360586541,786.5913369769058,0.9721563981042654,0.16,0.12,0.07,0.07666666666666666
0.013931757733014277,3.090102368045433,221.80276367588388,0.016016645298804366,3.5878553266540725,224.0079154978792,0.023129746494278014,5.15838995181636,223.01973578017706,1.951219512195122,0.7621951219512195,1.8597560975609755,24.15309642463415,3.4904488191768293,17.93773631606707,12378.461917625002,4579.468850759999,9645.20903552459,0,0,0,913.628817816394,792.9220848778309,804.529073292973,0.9715639810426541,0.16,0.12,0.07,0.07666666666666666
0.013892441008814085,3.083323036108932,221.94249622170153,0.016676878597032752,3.7422145762903543,224.39538397528364,0.021736542757459693,4.8569873574058215,223.4480161634245,1.9092701219512196,1.524390243902439,1.4329268292682926,20.641517526038676,14.654875924756091,11.755277170945122,8985.584436387795,9613.598606639995,8203.682791638299,0,0,0,934.2703353424326,807.576960802587,816.284350463918,0.9709715639810427,0.16,0.12,0.07,0.07666666666666666
0.01404159769847287,3.0598943421301334,217.9163944045285,0.016304254526730233,3.5935041449816074,220.40284878343797,0.02246770365521574,4.928709301632629,219.36862695304683,1.9817073170731707,2.0121951219512195,0.7317073170731707,21.48361748640244,21.89312956128049,3.231495646006098,10840.96390083077,10880.221963787879,4416.377382875001,0,0,0,955.753952828835,829.4700903638675,819.5158461099242,0.9703791469194313,0.16,0.12,0.07,0.07666666666666666
0.015624274708302346,3.462660523354838,221.62056082608862,0.016631059338648467,3.7271475514124726,224.10764555154074,0.02146897953854662,4.792807620278536,223.2433829317904,1.524390243902439,1.736280487804878,1.4329268292682926,12.803634011554882,17.62018564960038,10.635450860396341,8399.183911580003,9573.978699236535,7422.186983425532,0,0,0,968.55758684039,847.0902760134678,830.1512969703205,0.9697867298578199,0.16,0.12,0.07,0.07666666666666666
0.014124971304334275,3.132798365678838,221.7914853191619,0.01691022918289952,3.7861549446635183,223.89731704477842,0.02148333875909224,4.803822629427527,223.60689291809635,0.6097560975609756,1.7682926829268293,1.7073170731707317,1.9663321249390247,19.06951025722561,16.710108600518296,3224.7846849000002,10784.13683512069,9787.349323160717,0,0,0,970.523918965329,866.1597862706934,846.8614055708388,0.9691943127962085,0.16,0.12,0.07,0.07666666666666666
0.014561883597843352,3.184122816412709,218.66146608150916,0.01664143631493597,3.6828288814442627,221.30474868559645,0.02303337997311031,5.069976416611817,220.1143046539684,1.4329268292682926,1.7849847560975607,1.3109756097560976,11.55147662237805,18.497576952920333,10.499943684146341,8061.456025829789,9919.383099340124,8009.2593683720925,0,0,0,982.075395587707,884.6573632236137,857.3613492549852,0.9686018957345972,0.16,0.12,0.07,0.07666666666666666
0.013967337324165295,3.1013039217400142,222.03973812348315,0.01707681444748647,3.8338003593040675,224.50325094844388,0.021535144744533698,4.8106270765878305,223.384942783304,0.6707317073170731,1.920731707317073,1.920731707317073,2.7975730488719512,19.277918346768292,20.612739517530486,4170.927091045455,10036.75748847619,10731.712002777776,0,0,0,984.872968636579,903.935281570382,877.9740887725156,0.9680094786729858,0.16,0.12,0.07,0.07666666666666666
0.01410341973147115,3.134323515529308,222.23854747336247,0.017483350320891877,3.918084142154174,224.10373699783537,0.022742685258751144,5.063858407874373,222.65877359076825,1.4939024390243902,1.7583803353658538,1.3414634146341462,12.856939359298782,18.003688085220315,10.20668102317073,8606.277775204082,9817.122424790434,7608.6167627272725,0,0,0,997.7299079958777,921.9389696556024,888.1807697956864,0.9674170616113744,0.16,0.12,0.07,0.07666666666666666
0.014287514133314898,3.122510543617107,218.54820331104312,0.01660867046061759,3.6733446367037224,221.1703005014123,0.0222644333066688,4.893454403077647,219.7879611699762,1.726258018292683,1.6768292682926829,1.4939024390243902,17.86379274051406,15.298251424603658,12.87172846737805,8557.799487785149,9123.320849581818,8616.177423061225,0,0,0,1015.5937007363918,937.237221080206,901.0524982630644,0.966824644549763,0.16,0.12,0.07,0.07666666666666666
0.013284023044103858,2.9501753346199613,222.08447883786252,0.017002635892258543,3.8175030517342097,224.52419000940637,0.021722311252110993,4.852990545014486,223.41041377642856,0.7012195121951219,1.920731707317073,1.798780487804878,3.1382677309146336,19.994454183231703,17.93293233884146,4475.442677130434,10409.811066825394,9969.49458837288,0,0,0,1018.7319684673065,957.2316752634378,918.9854306019059,0.9662322274881516,0.16,0.12,0.07,0.07666666666666666
0.01465340739695126,3.2530000991392547,221.99615495683707,0.015944530926340992,3.579221270751504,224.4795589965265,0.02077141887988853,4.635315848461677,223.15836367585462,0.8841463414634146,2.073170731707317,2.1341463414634148,4.5306509103658525,22.019166639908534,20.697930109664632,5124.322408965516,10621.009791014703,9698.45867995714,0,0,0,1023.2626193776723,979.2508419033463,939.6833607115706,0.9656398104265402,0.16,0.12,0.07,0.07666666666666666
0.014280667000154462,3.121880026522479,218.60883854295545,0.01783531614563421,3.9454874933270294,221.21769309330796,0.021384321633737106,4.698027591979425,219.69495560558502,2.6829268292682924,1.4939024390243902,2.5609756097560976,34.674846679878044,14.056309154725614,26.654250835579266,12924.261035227271,9409.121230102044,10407.850326273809,0,0,0,1057.9374660575504,993.3071510580719,966.3376115471499,0.965047393364929,0.16,0.12,0.07,0.07666666666666666
0.013879796462235675,3.0761483319241933,221.62776956375524,0.015552683913661117,3.4911184153505883,224.4704794832274,0.023599411804280677,5.2743013475720195,223.49291547238136,1.5461056753048779,1.7682926829268293,1.6768292682926829,15.360334407704164,16.45702413323171,16.798244560304873,8028.504694956304,9306.730889137933,10017.862210509089,0,0,0,1073.2978004652546,1009.7641751913036,983.1358561074547,0.9644549763033176,0.16,0.12,0.07,0.07666666666666666
0.01339437762808096,2.978883921034856,222.39808401322838,0.01653556204500955,3.7142544251841447,224.6222060716171,0.022497198819559285,5.033808228866094,223.75266668709224,0.7317073170731707,2.0121951219512195,1.951219512195122,3.113400982103658,19.34217396917682,21.507945262195122,4254.9813422083325,9612.474336196965,11022.821946875,0,0,0,1076.4112014473583,1029.1063491604805,1004.6438013696499,0.9638625592417062,0.16,0.12,0.07,0.07666666666666666
0.01418578099864194,3.102514972566612,218.70596852324365,0.015724508099841158,3.4805177639253624,221.3435066983444,0.021379854395103613,4.7044045521192155,220.03912960214606,0.7926829268292683,2.0121951219512195,1.920731707317073,3.809889226768293,20.098670487164632,19.41047082378049,4806.321793769231,9988.430181499998,10105.768936825398,0,0,0,1080.2210906741266,1049.205019647645,1024.0542721934303,0.9632701421800948,0.16,0.12,0.07,0.07666666666666666
0.014663394161796631,3.2569589466249034,222.11494219465516,0.01686105268483775,3.7824625364965607,224.3313396380007,0.02053171815733119,4.587344407170668,223.42720526448878,1.951219512195122,1.920731707317073,0.7926829268292683,20.062893684786587,20.984125331981712,2.839682656981707,10282.233013453126,10925.068426809526,3582.3688903461534,0,0,0,1100.2839843589131,1070.1891449796267,1026.893954850412,0.9626777251184834,0.16,0.12,0.07,0.07666666666666666
0.013759652836931646,3.048832376500879,221.5777107629961,0.017150784476201688,3.837279292675997,223.73782948532644,0.022080603307522338,4.931276508673996,223.33069617685794,1.4130451054115851,1.4024390243902438,1.371951219512195,13.471291815490286,12.077975503536585,11.358372829451218,7369.9578632630655,8612.121663391305,8278.991751244444,0,0,0,1113.7552761744034,1082.2671204831634,1038.2523276798631,0.9620853080568721,0.16,0.12,0.07,0.07666666666666666
